trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_steps,config/num_updates,config/buffer_size,config/update_epochs,config/update_policy_epochs,config/num_rollouts,config/num_envs,config/gamma,config/policy_lr,config/q_lr,config/policy_lr_end,config/q_lr_end,config/alpha,config/eta,config/beta,config/use_linear_schedule,config/saddle_point_optimization,config/use_kl_loss,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/__trial_index__
ddfe2edc,-10000.0,1713279392,,True,2,2024-04-16_16-56-32,0.10968971252441406,1.7190377712249756,10213,Nicolass-Air.technicolor.net,127.0.0.1,1.7190377712249756,2,"21_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=1,num_hidden_layers=3,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0005,q_activation=ReLU,q_hidden_size=128,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=150,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,150,150,6,1,0.99,0.0025,0.0025,0.0005,5e-06,6,,0.00025,True,True,False,ReLU,3,64,ReLU,128,4,0
8f91236e,9.125,1713279564,,True,97,2024-04-16_16-59-24,1.679664134979248,163.70385789871216,10222,Nicolass-Air.technicolor.net,127.0.0.1,163.70385789871216,97,"22_trial_index=0,alpha=6,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=150,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,150,50,8,1,0.99,0.0005,0.0025,0.0005,5e-06,6,,0.00025,True,True,False,Tanh,3,256,Tanh,64,4,0
5c752b34,14.125,1713279524,,True,97,2024-04-16_16-58-44,1.0816287994384766,113.83522009849548,10239,Nicolass-Air.technicolor.net,127.0.0.1,113.83522009849548,97,"23_trial_index=0,alpha=10,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,0.002,False,True,False,Tanh,3,256,Tanh,64,2,0
94d1f16d,14.5,1713279511,,True,97,2024-04-16_16-58-31,1.0800681114196777,91.26727294921875,10249,Nicolass-Air.technicolor.net,127.0.0.1,91.26727294921875,97,"24_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,4,0
0e49e1a7,16.25,1713279532,,True,97,2024-04-16_16-58-52,0.8344919681549072,101.94916296005249,10262,Nicolass-Air.technicolor.net,127.0.0.1,101.94916296005249,97,"25_trial_index=0,alpha=10,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0005,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=4,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.0005,0.0025,0.0005,5e-06,10,,0.002,False,True,False,Tanh,3,256,Tanh,64,4,0
32aa946c,27.625,1713279565,,True,97,2024-04-16_16-59-25,1.5007920265197754,123.54733967781067,10283,Nicolass-Air.technicolor.net,127.0.0.1,123.54733967781067,97,"26_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
3d548e07,15.5,1713279567,,True,97,2024-04-16_16-59-27,0.40016603469848633,42.61147093772888,10373,Nicolass-Air.technicolor.net,127.0.0.1,42.61147093772888,97,"27_trial_index=0,alpha=10,beta=0.0020,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0005,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,15,50,8,1,0.99,0.01,0.0025,0.0005,0.0005,10,,0.002,False,True,False,Tanh,3,256,Tanh,64,2,0
148756eb,15.125,1713279541,,True,24,2024-04-16_16-59-01,0.1983928680419922,6.342193365097046,10386,Nicolass-Air.technicolor.net,127.0.0.1,6.342193365097046,24,"28_trial_index=0,alpha=10,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=1,num_rollouts=8,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=ReLU,q_hidden_size=128,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.00025,True,True,False,ReLU,1,256,ReLU,128,2,0
26dbec3e,27.33333396911621,1713279553,,True,32,2024-04-16_16-59-13,0.2516977787017822,9.098609685897827,10393,Nicolass-Air.technicolor.net,127.0.0.1,9.098609685897827,32,"29_trial_index=0,alpha=10,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=1,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0005,q_activation=ReLU,q_hidden_size=128,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,50,6,1,0.99,0.0025,0.0025,0.0005,5e-06,10,,0.00025,True,True,False,ReLU,1,256,ReLU,128,2,0
6d903d9f,16.83333396911621,1713279571,,True,32,2024-04-16_16-59-31,0.356158971786499,16.583346843719482,10403,Nicolass-Air.technicolor.net,127.0.0.1,16.583346843719482,32,"30_trial_index=0,alpha=10,beta=0.0003,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=1,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0005,q_activation=ReLU,q_hidden_size=128,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,300,6,1,0.99,0.0025,0.0025,0.0005,5e-06,10,,0.00025,True,True,False,ReLU,1,128,ReLU,128,2,0
8e126ff1,26.66666603088379,1713279582,,True,32,2024-04-16_16-59-42,0.5661242008209229,17.013838052749634,10428,Nicolass-Air.technicolor.net,127.0.0.1,17.013838052749634,32,"31_trial_index=0,alpha=4,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=1,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=128,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,300,6,1,0.99,0.0025,0.0025,0.0005,5e-06,4,,5e-06,True,True,False,ReLU,1,128,Tanh,128,2,0
5c395c2b,14.666666984558105,1713279587,,True,32,2024-04-16_16-59-47,0.3213808536529541,12.663567304611206,10444,Nicolass-Air.technicolor.net,127.0.0.1,12.663567304611206,32,"32_trial_index=0,alpha=4,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=1,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0005,q_activation=ReLU,q_hidden_size=128,q_lr=0.0025,q_lr_end=0.0005,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,300,6,1,0.99,0.0025,0.0025,0.0005,0.0005,4,,5e-06,True,True,False,ReLU,1,128,ReLU,128,2,0
919cb203,-10000.0,1713279583,,True,2,2024-04-16_16-59-43,0.08681797981262207,0.8428249359130859,10471,Nicolass-Air.technicolor.net,127.0.0.1,0.8428249359130859,2,"33_trial_index=0,alpha=4,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=1,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0000,q_activation=ReLU,q_hidden_size=128,q_lr=0.0100,q_lr_end=0.0005,q_num_hidden_layers=8,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,150,6,1,0.99,0.0025,0.01,5e-06,0.0005,4,,5e-06,True,True,True,ReLU,1,128,ReLU,128,8,0
20ff3271,-10000.0,1713279590,,True,5,2024-04-16_16-59-50,0.07224011421203613,1.334096908569336,10490,Nicolass-Air.technicolor.net,127.0.0.1,1.334096908569336,5,"34_trial_index=0,alpha=10,beta=0.0000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,num_envs=1,num_hidden_layers=1,num_rollouts=6,num_steps=512,num_updates=50,policy_activation=ReLU,policy_lr=0.0025,policy_lr_end=0.0000,q_activation=ReLU,q_hidden_size=128,q_lr=0.0100,q_lr_end=0.0005,q_num_hidden_layers=8,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=150,use_kl_loss=True,use_linear_schedule=True,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,150,6,1,0.99,0.0025,0.01,5e-06,0.0005,10,,5e-06,True,True,True,ReLU,1,128,ReLU,128,8,0
aa3998a7,23.875,1713279725,,True,97,2024-04-16_17-02-05,1.5233068466186523,129.5231156349182,10499,Nicolass-Air.technicolor.net,127.0.0.1,129.5231156349182,97,"35_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
3beb560e,19.75,1713279712,,True,97,2024-04-16_17-01-52,1.187088966369629,110.29714632034302,10504,Nicolass-Air.technicolor.net,127.0.0.1,110.29714632034302,97,"36_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
5d1876a3,15.625,1713279686,,True,97,2024-04-16_17-01-26,1.0528690814971924,77.89136075973511,10510,Nicolass-Air.technicolor.net,127.0.0.1,77.89136075973511,97,"37_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
31c453ca,41.75,1713279768,,True,97,2024-04-16_17-02-48,2.013036012649536,150.91576838493347,10522,Nicolass-Air.technicolor.net,127.0.0.1,150.91576838493347,97,"38_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
2107f35a,9.75,1713279750,,True,97,2024-04-16_17-02-30,0.7691299915313721,124.8904242515564,10558,Nicolass-Air.technicolor.net,127.0.0.1,124.8904242515564,97,"39_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
6ef09e5c,34.375,1713279773,,True,97,2024-04-16_17-02-53,1.2483808994293213,137.7719943523407,10573,Nicolass-Air.technicolor.net,127.0.0.1,137.7719943523407,97,"40_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
78df326d,16.5,1713279764,,True,97,2024-04-16_17-02-44,1.0460591316223145,117.10536646842957,10593,Nicolass-Air.technicolor.net,127.0.0.1,117.10536646842957,97,"41_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
77b809fb,10.25,1713279780,,True,97,2024-04-16_17-03-00,0.5296077728271484,122.05046439170837,10627,Nicolass-Air.technicolor.net,127.0.0.1,122.05046439170837,97,"42_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=64,q_lr=0.0005,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0005,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,256,Tanh,64,2,0
18edaab4,18.625,1713279786,,True,97,2024-04-16_17-03-06,0.7313940525054932,86.24396061897278,10681,Nicolass-Air.technicolor.net,127.0.0.1,86.24396061897278,97,"43_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,64,Tanh,256,2,0
a6b98360,42.25,1713279835,,True,97,2024-04-16_17-03-55,1.4852409362792969,109.56214594841003,10730,Nicolass-Air.technicolor.net,127.0.0.1,109.56214594841003,97,"44_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=128,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0005,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,update_policy_epochs=50,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,128,50,10000,50,50,8,1,0.99,0.01,0.0025,0.0005,5e-06,10,,0.1,False,True,False,Tanh,3,64,Tanh,256,2,0
dc499179,12.25,1713279770,,True,24,2024-04-16_17-02-50,0.9929449558258057,31.738784313201904,10740,Nicolass-Air.technicolor.net,127.0.0.1,31.738784313201904,24,"45_trial_index=0,alpha=10,beta=0.1000,buffer_size=10000,capture_video=False,cuda=True,env_id=CartPole-v1,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,num_envs=1,num_hidden_layers=3,num_rollouts=8,num_steps=512,num_updates=50,policy_activation=Tanh,policy_lr=0.0100,policy_lr_end=0.0000,q_activation=Tanh,q_hidden_size=256,q_lr=0.0025,q_lr_end=0.0000,q_num_hidden_layers=2,saddle_point_optimization=True,seed=1,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=15,update_policy_epochs=300,use_kl_loss=False,use_linear_schedule=False,wandb_entity=TFG,wandb_project_name=QREPS_CartPole-v1",QREPS,1,True,True,False,QREPS_CartPole-v1,TFG,False,CartPole-v1,100000,512,50,10000,15,300,8,1,0.99,0.01,0.0025,5e-06,5e-06,10,,0.1,False,True,False,Tanh,3,64,Tanh,256,2,0
