trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/eta,config/total_timesteps,config/num_envs,config/tau,config/gamma,config/num_steps,config/num_minibatches,config/alpha,config/update_epochs,config/target_network_frequency,config/beta,config/policy_lr_start,config/q_lr_start,config/use_kl_loss,config/target_network,config/anneal_lr,config/q_histogram,config/saddle_point_optimization,config/parametrized_sampler,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
06d47bb2,22.340909957885742,1713826404,,True,25,2024-04-23_00-53-24,9.864513158798218,247.31343722343445,85460,Nicolass-iMac.technicolor.net,127.0.0.1,247.31343722343445,25,"21_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0065,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,100,12,0.0003951603859236583,0.000140065388337324,0.006455509184792228,True,False,True,False,True,False,ReLU,4,128,Tanh,128,4,SGD,Adam,0.0001,0,0,0,0
dea189f8,20.1782169342041,1713826425,,True,25,2024-04-23_00-53-45,11.163120031356812,257.3967971801758,85466,Nicolass-iMac.technicolor.net,127.0.0.1,257.3967971801758,25,"22_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0004,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0065,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,4,100,12,0.0003951603859236583,0.000140065388337324,0.006455509184792228,True,False,True,False,True,False,ReLU,4,128,Tanh,128,4,SGD,Adam,0.0001,0,0,0,1
f1fc1d03,-111.0,1713826248,,True,7,2024-04-23_00-50-48,3.2665820121765137,76.44308662414551,85473,Nicolass-iMac.technicolor.net,127.0.0.1,76.44308662414551,7,"23_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,beta=0.0035,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0349,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,8,50,6,0.0035322527710264897,0.0349276941712511,0.0001231161033091141,False,True,False,False,True,False,Tanh,2,512,ReLU,512,2,SGD,Adam,1e-08,0,0,0,0
0c16091b,-111.0,1713826254,,True,6,2024-04-23_00-50-54,11.965501308441162,71.10603642463684,85482,Nicolass-iMac.technicolor.net,127.0.0.1,71.10603642463684,6,"24_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,beta=0.0035,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0349,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,8,50,6,0.0035322527710264897,0.0349276941712511,0.0001231161033091141,False,True,False,False,True,False,Tanh,2,512,ReLU,512,2,SGD,Adam,1e-08,0,0,0,1
8a907462,-111.0,1713826714,,True,23,2024-04-23_00-58-34,6.435683012008667,461.22624135017395,85533,Nicolass-iMac.technicolor.net,127.0.0.1,461.22624135017395,23,"25_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0096,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0004,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0027,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,12,100,12,0.009631577297817022,0.00037808911632084783,0.0026889621059025875,True,False,True,False,True,False,Tanh,4,128,ReLU,512,2,SGD,Adam,1e-08,0,0,0,0
c04c2724,-111.0,1713826795,,True,25,2024-04-23_00-59-55,12.297482013702393,536.6295084953308,85539,Nicolass-iMac.technicolor.net,127.0.0.1,536.6295084953308,25,"26_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=True,batch_size=0,beta=0.0096,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0004,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0027,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,16,12,100,12,0.009631577297817022,0.00037808911632084783,0.0026889621059025875,True,False,True,False,True,False,Tanh,4,128,ReLU,512,2,SGD,Adam,1e-08,0,0,0,1
654eb640,-111.0,1713826421,,True,2,2024-04-23_00-53-41,1.6514978408813477,3.283806800842285,85637,Nicolass-iMac.technicolor.net,127.0.0.1,3.283806800842285,2,"27_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0472,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0473,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,2,50,6,0.00023523389303450987,0.04722156690523687,0.047272612221264075,False,True,False,False,True,False,ReLU,2,64,Tanh,128,4,SGD,Adam,0.0001,0,0,0,0
3d7811fa,-111.0,1713826429,,True,2,2024-04-23_00-53-49,1.5611960887908936,3.022094249725342,85647,Nicolass-iMac.technicolor.net,127.0.0.1,3.022094249725342,2,"28_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0472,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0473,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,4,2,50,6,0.00023523389303450987,0.04722156690523687,0.047272612221264075,False,True,False,False,True,False,ReLU,2,64,Tanh,128,4,SGD,Adam,0.0001,0,0,0,1
9b73dbb7,-111.0,1713826817,,True,41,2024-04-23_01-00-17,6.448461055755615,383.58453702926636,85651,Nicolass-iMac.technicolor.net,127.0.0.1,383.58453702926636,41,"29_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0031,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0012,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0004,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,4,50,2,0.0031386998636108994,0.0012367386805038098,0.00040532864188460893,False,True,False,False,True,False,ReLU,4,512,Tanh,128,4,SGD,Adam,1e-08,0,0,0,0
27f6a49d,-111.0,1713826694,,True,27,2024-04-23_00-58-14,5.020229816436768,254.99967050552368,85657,Nicolass-iMac.technicolor.net,127.0.0.1,254.99967050552368,27,"30_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=False,batch_size=0,beta=0.0031,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0012,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0004,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,4,50,2,0.0031386998636108994,0.0012367386805038098,0.00040532864188460893,False,True,False,False,True,False,ReLU,4,512,Tanh,128,4,SGD,Adam,1e-08,0,0,0,1
5fc893ed,20.489999771118164,1713826707,,True,25,2024-04-23_00-58-27,1.5338869094848633,40.83710503578186,85799,Nicolass-iMac.technicolor.net,127.0.0.1,40.83710503578186,25,"31_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0229,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0040,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0110,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,6,0.02285803792876029,0.003956554562255268,0.01097317379659949,True,False,True,False,True,False,Tanh,2,128,ReLU,64,2,SGD,Adam,0.0001,0,0,0,0
332bd4c9,25.2439022064209,1713826735,,True,25,2024-04-23_00-58-55,1.4956490993499756,36.63979434967041,85827,Nicolass-iMac.technicolor.net,127.0.0.1,36.63979434967041,25,"32_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=True,batch_size=0,beta=0.0229,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0040,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0110,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,8,10,6,0.02285803792876029,0.003956554562255268,0.01097317379659949,True,False,True,False,True,False,Tanh,2,128,ReLU,64,2,SGD,Adam,0.0001,0,0,0,1
934e1bd7,-111.0,1713826758,,True,10,2024-04-23_00-59-18,0.5994141101837158,45.672626972198486,85837,Nicolass-iMac.technicolor.net,127.0.0.1,45.672626972198486,10,"33_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0191,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0006,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,2,50,2,0.019147423076167493,0.0009526171665000552,0.0005774070600387185,True,True,True,False,True,False,Tanh,4,128,Tanh,512,2,SGD,Adam,0.0001,0,0,0,0
cefcbba2,-111.0,1713826762,,True,10,2024-04-23_00-59-22,1.8111798763275146,46.95806908607483,85838,Nicolass-iMac.technicolor.net,127.0.0.1,46.95806908607483,10,"34_trial_index=1,actor_optimizer=Adam,alpha=2,anneal_lr=True,batch_size=0,beta=0.0191,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0006,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=2,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,4,2,50,2,0.019147423076167493,0.0009526171665000552,0.0005774070600387185,True,True,True,False,True,False,Tanh,4,128,Tanh,512,2,SGD,Adam,0.0001,0,0,0,1
ae171404,-111.0,1713826761,,True,3,2024-04-23_00-59-21,9.651495933532715,43.67296004295349,85841,Nicolass-iMac.technicolor.net,127.0.0.1,43.67296004295349,3,"35_trial_index=0,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,beta=0.0023,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0038,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0391,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,100,6,0.0023051104006239554,0.003813301574034595,0.03913997569055653,False,False,False,False,True,False,ReLU,2,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,0
26ecd66c,-111.0,1713826756,,True,3,2024-04-23_00-59-16,1.8262569904327393,35.60559558868408,85845,Nicolass-iMac.technicolor.net,127.0.0.1,35.60559558868408,3,"36_trial_index=1,actor_optimizer=Adam,alpha=12,anneal_lr=False,batch_size=0,beta=0.0023,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=16,num_steps=500,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0038,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0391,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,16,12,100,6,0.0023051104006239554,0.003813301574034595,0.03913997569055653,False,False,False,False,True,False,ReLU,2,512,ReLU,128,4,SGD,Adam,1e-08,0,0,0,1
d3ce2423,23.125,1713826821,,True,97,2024-04-23_01-00-21,0.595379114151001,76.02481055259705,85870,Nicolass-iMac.technicolor.net,127.0.0.1,76.02481055259705,97,"37_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0006,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,8,10,12,0.000172759664461467,0.0005616518890008429,0.00013403086617802326,False,False,False,False,True,False,ReLU,4,64,ReLU,128,4,SGD,Adam,0.0001,0,0,0,0
a41a0d4f,21.950000762939453,1713826832,,True,97,2024-04-23_01-00-32,0.6237528324127197,66.84474921226501,85892,Nicolass-iMac.technicolor.net,127.0.0.1,66.84474921226501,97,"38_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,beta=0.0002,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,parametrized_sampler=False,policy_activation=ReLU,policy_lr_start=0.0006,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0001,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,128,8,8,10,12,0.000172759664461467,0.0005616518890008429,0.00013403086617802326,False,False,False,False,True,False,ReLU,4,64,ReLU,128,4,SGD,Adam,0.0001,0,0,0,1
5fade118,-111.0,1713826779,,True,5,2024-04-23_00-59-39,0.7381160259246826,16.41768479347229,85893,Nicolass-iMac.technicolor.net,127.0.0.1,16.41768479347229,5,"39_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0081,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0561,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0059,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,50,6,0.008068067334348594,0.05605627889134573,0.005899880399288851,True,True,True,False,True,False,Tanh,2,128,Tanh,64,2,SGD,Adam,1e-08,0,0,0,0
0838950b,-111.0,1713826789,,True,6,2024-04-23_00-59-49,0.9734830856323242,22.806949377059937,85896,Nicolass-iMac.technicolor.net,127.0.0.1,22.806949377059937,6,"40_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,beta=0.0081,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0561,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0059,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=True,target_network_frequency=6,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,4,50,6,0.008068067334348594,0.05605627889134573,0.005899880399288851,True,True,True,False,True,False,Tanh,2,128,Tanh,64,2,SGD,Adam,1e-08,0,0,0,1
97cdbd06,39.096153259277344,1713826887,,True,25,2024-04-23_01-01-27,4.3038458824157715,115.5404863357544,85897,Nicolass-iMac.technicolor.net,127.0.0.1,115.5404863357544,25,"41_trial_index=0,actor_optimizer=Adam,alpha=2,anneal_lr=False,batch_size=0,beta=0.0049,capture_video=False,cuda=True,env_id=CartPole-v1,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,parametrized_sampler=False,policy_activation=Tanh,policy_lr_start=0.0001,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0542,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=True,seed=0,target_network=False,target_network_frequency=12,tau=1.0000,torch_deterministic=True,total_timesteps=50000,track=False,update_epochs=10,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,CartPole-v1,,50000,4,1.0,0.99,500,8,2,10,12,0.004858010049066431,0.00010771710950935876,0.054248510091178384,False,False,False,False,True,False,Tanh,4,512,Tanh,64,2,SGD,Adam,1e-08,0,0,0,0
