trial_id,reward,timestamp,checkpoint_dir_name,done,training_iteration,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/exp_name,config/seed,config/torch_deterministic,config/cuda,config/track,config/wandb_project_name,config/wandb_entity,config/capture_video,config/env_id,config/total_timesteps,config/num_envs,config/num_steps,config/anneal_lr,config/gamma,config/num_minibatches,config/policy_lr_start,config/q_lr_start,config/alpha,config/eta,config/update_epochs,config/saddle_point_optimization,config/use_kl_loss,config/q_histogram,config/policy_activation,config/num_hidden_layers,config/hidden_size,config/q_activation,config/q_hidden_size,config/q_num_hidden_layers,config/q_optimizer,config/actor_optimizer,config/eps,config/batch_size,config/minibatch_size,config/num_iterations,config/__trial_index__
a9220156,-89.73772430419922,1713650061,,True,50,2024-04-20_23-54-21,26.054521083831787,1306.5431144237518,18440,Nicolass-Air.technicolor.net,127.0.0.1,1306.5431144237518,50,"21_trial_index=0,actor_optimizer=SGD,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,4,0.0025,0.001,12,,50,False,True,False,Tanh,2,512,ReLU,64,2,Adam,SGD,1e-06,0,0,0,0
5d83ab8b,-148.09474182128906,1713650089,,True,50,2024-04-20_23-54-49,26.58003520965576,1310.6749086380005,18456,Nicolass-Air.technicolor.net,127.0.0.1,1310.6749086380005,50,"22_trial_index=1,actor_optimizer=SGD,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=500,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,4,0.0025,0.001,12,,50,False,True,False,Tanh,2,512,ReLU,64,2,Adam,SGD,1e-06,0,0,0,1
0dc100d0,-143.92501831054688,1713668419,,True,139,2024-04-21_05-00-19,79.66363716125488,19613.78081512451,18477,Nicolass-Air.technicolor.net,127.0.0.1,19613.78081512451,139,"23_trial_index=0,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,16,0.001,0.00025,4,,300,False,False,False,ReLU,8,64,Tanh,256,8,SGD,Adam,1e-06,0,0,0,0
5aa1e88a,-171.20542907714844,1713669942,,True,137,2024-04-21_05-25-42,1441.1762912273407,20771.0040538311,18665,Nicolass-Air.technicolor.net,127.0.0.1,20771.0040538311,137,"24_trial_index=1,actor_optimizer=Adam,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=8,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,16,0.001,0.00025,4,,300,False,False,False,ReLU,8,64,Tanh,256,8,SGD,Adam,1e-06,0,0,0,1
cdc6edd5,-402.1785583496094,1713650626,,True,100,2024-04-21_00-03-46,4.982128858566284,509.81584215164185,19224,Nicolass-Air.technicolor.net,127.0.0.1,509.81584215164185,100,"25_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,8,0.001,0.00025,8,,10,False,True,False,Tanh,4,256,Tanh,128,4,SGD,Adam,1e-06,0,0,0,0
c5791958,-260.3614196777344,1713650649,,True,91,2024-04-21_00-04-09,5.132664680480957,509.8050298690796,19253,Nicolass-Air.technicolor.net,127.0.0.1,509.8050298690796,91,"26_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,8,0.001,0.00025,8,,10,False,True,False,Tanh,4,256,Tanh,128,4,SGD,Adam,1e-06,0,0,0,1
13cef26b,-11111.0,1713650683,,True,3,2024-04-21_00-04-43,0.7343230247497559,24.8554208278656,19596,Nicolass-Air.technicolor.net,127.0.0.1,24.8554208278656,3,"27_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.0025,0.001,8,,100,False,False,False,ReLU,4,64,ReLU,256,4,Adam,SGD,1e-06,0,0,0,0
271201f7,-11111.0,1713650704,,True,3,2024-04-21_00-05-04,0.3170139789581299,23.972678184509277,19629,Nicolass-Air.technicolor.net,127.0.0.1,23.972678184509277,3,"28_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.0025,0.001,8,,100,False,False,False,ReLU,4,64,ReLU,256,4,Adam,SGD,1e-06,0,0,0,1
17acf15d,-11111.0,1713651173,,True,27,2024-04-21_00-12-53,18.191415071487427,467.50724506378174,19644,Nicolass-Air.technicolor.net,127.0.0.1,467.50724506378174,27,"29_trial_index=0,actor_optimizer=RMSprop,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,16,0.0025,0.0025,12,,50,False,False,False,ReLU,8,128,ReLU,128,8,RMSprop,RMSprop,0.0001,0,0,0,0
c9b9c714,-11111.0,1713650938,,True,14,2024-04-21_00-08-58,9.82211685180664,209.83430242538452,19655,Nicolass-Air.technicolor.net,127.0.0.1,209.83430242538452,14,"30_trial_index=1,actor_optimizer=RMSprop,alpha=12,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=16,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,16,0.0025,0.0025,12,,50,False,False,False,ReLU,8,128,ReLU,128,8,RMSprop,RMSprop,0.0001,0,0,0,1
3a86dcb1,-127.9813003540039,1713654535,,True,44,2024-04-21_01-08-55,100.26613712310791,3572.7619569301605,19769,Nicolass-Air.technicolor.net,127.0.0.1,3572.7619569301605,44,"31_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.00025,0.0025,4,,100,False,True,False,Tanh,2,256,Tanh,512,2,RMSprop,RMSprop,1e-08,0,0,0,0
a8dad1e1,-156.63427734375,1713654479,,True,35,2024-04-21_01-07-59,95.07966589927673,3466.4092161655426,19812,Nicolass-Air.technicolor.net,127.0.0.1,3466.4092161655426,35,"32_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,4,0.00025,0.0025,4,,100,False,True,False,Tanh,2,256,Tanh,512,2,RMSprop,RMSprop,1e-08,0,0,0,1
105eb5d3,-134.2425994873047,1713661357,,True,96,2024-04-21_03-02-37,72.64452576637268,10173.607472658157,19904,Nicolass-Air.technicolor.net,127.0.0.1,10173.607472658157,96,"33_trial_index=0,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,8,0.001,0.001,8,,300,False,False,False,Tanh,8,256,Tanh,64,2,RMSprop,Adam,1e-08,0,0,0,0
b8ba446b,-11111.0,1713660179,,True,81,2024-04-21_02-42-59,63.17961621284485,8970.401200294495,19918,Nicolass-Air.technicolor.net,127.0.0.1,8970.401200294495,81,"34_trial_index=1,actor_optimizer=Adam,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0010,q_activation=Tanh,q_hidden_size=64,q_histogram=False,q_lr_start=0.0010,q_num_hidden_layers=2,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,8,0.001,0.001,8,,300,False,False,False,Tanh,8,256,Tanh,64,2,RMSprop,Adam,1e-08,0,0,0,1
40217c97,-214.2159423828125,1713653101,,True,97,2024-04-21_00-45-01,2.723994016647339,292.5677559375763,20716,Nicolass-Air.technicolor.net,127.0.0.1,292.5677559375763,97,"35_trial_index=0,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,8,0.0025,0.00025,8,,10,False,True,False,ReLU,2,128,ReLU,256,8,RMSprop,SGD,0.0001,0,0,0,0
cd6d7d85,-178.15248107910156,1713653426,,True,97,2024-04-21_00-50-26,3.2315456867218018,295.8739593029022,20904,Nicolass-Air.technicolor.net,127.0.0.1,295.8739593029022,97,"36_trial_index=1,actor_optimizer=SGD,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=128,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=256,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=256,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=8,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=10,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,True,0.99,8,0.0025,0.00025,8,,10,False,True,False,ReLU,2,128,ReLU,256,8,RMSprop,SGD,0.0001,0,0,0,1
d9c20f5e,-3.098292350769043,1713654697,,True,40,2024-04-21_01-11-37,71.52086806297302,1232.9389984607697,21229,Nicolass-Air.technicolor.net,127.0.0.1,1232.9389984607697,40,"37_trial_index=0,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,16,0.0025,0.0025,4,,100,False,True,False,ReLU,4,64,ReLU,128,4,SGD,RMSprop,1e-06,0,0,0,0
0c1ad42d,-72.5998764038086,1713654729,,True,41,2024-04-21_01-12-09,23.49051523208618,1238.6277124881744,21254,Nicolass-Air.technicolor.net,127.0.0.1,1238.6277124881744,41,"38_trial_index=1,actor_optimizer=RMSprop,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=16,num_steps=500,policy_activation=ReLU,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,False,0.99,16,0.0025,0.0025,4,,100,False,True,False,ReLU,4,64,ReLU,128,4,SGD,RMSprop,1e-06,0,0,0,1
7eb2fa9c,-120.66146850585938,1713656709,,True,90,2024-04-21_01-45-09,22.35334300994873,2203.351180791855,21729,Nicolass-Air.technicolor.net,127.0.0.1,2203.351180791855,90,"39_trial_index=0,actor_optimizer=RMSprop,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,4,0.00025,0.0025,12,,50,False,False,False,Tanh,4,256,Tanh,256,4,Adam,RMSprop,1e-06,0,0,0,0
fd161898,-100.57684326171875,1713656884,,True,98,2024-04-21_01-48-04,24.09148383140564,2324.3693222999573,21788,Nicolass-Air.technicolor.net,127.0.0.1,2324.3693222999573,98,"40_trial_index=1,actor_optimizer=RMSprop,alpha=12,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=128,policy_activation=Tanh,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=256,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=4,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,True,0.99,4,0.00025,0.0025,12,,50,False,False,False,Tanh,4,256,Tanh,256,4,Adam,RMSprop,1e-06,0,0,0,1
5bfa95de,-357.389892578125,1713657800,,True,104,2024-04-21_02-03-20,12.62140679359436,3055.1774179935455,21891,Nicolass-Air.technicolor.net,127.0.0.1,3055.1774179935455,104,"41_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,8,0.00025,0.0025,8,,100,False,True,False,ReLU,2,64,Tanh,128,8,Adam,RMSprop,1e-06,0,0,0,0
93e276a1,-403.1293029785156,1713657805,,True,115,2024-04-21_02-03-25,6.220362901687622,3029.8296508789062,21905,Nicolass-Air.technicolor.net,127.0.0.1,3029.8296508789062,115,"42_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=64,minibatch_size=0,num_envs=4,num_hidden_layers=2,num_iterations=0,num_minibatches=8,num_steps=128,policy_activation=ReLU,policy_lr_start=0.0003,q_activation=Tanh,q_hidden_size=128,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=8,q_optimizer=Adam,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=100,use_kl_loss=True,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,128,False,0.99,8,0.00025,0.0025,8,,100,False,True,False,ReLU,2,64,Tanh,128,8,Adam,RMSprop,1e-06,0,0,0,1
f67803ae,-156.87954711914062,1713659182,,True,50,2024-04-21_02-26-22,41.19759202003479,2444.841963529587,23161,Nicolass-Air.technicolor.net,127.0.0.1,2444.841963529587,50,"43_trial_index=0,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.0025,0.0025,8,,50,False,False,False,Tanh,8,512,ReLU,512,2,SGD,RMSprop,1e-06,0,0,0,0
b708331d,-126.877685546875,1713659601,,True,50,2024-04-21_02-33-21,51.00845122337341,2691.7131865024567,23305,Nicolass-Air.technicolor.net,127.0.0.1,2691.7131865024567,50,"44_trial_index=1,actor_optimizer=RMSprop,alpha=8,anneal_lr=True,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0000,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=512,minibatch_size=0,num_envs=4,num_hidden_layers=8,num_iterations=0,num_minibatches=8,num_steps=500,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=512,q_histogram=False,q_lr_start=0.0025,q_num_hidden_layers=2,q_optimizer=SGD,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=50,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,500,True,0.99,8,0.0025,0.0025,8,,50,False,False,False,Tanh,8,512,ReLU,512,2,SGD,RMSprop,1e-06,0,0,0,1
4bb6357e,-11111.0,1713659356,,True,45,2024-04-21_02-29-16,26.760908126831055,1535.2102901935577,23938,Nicolass-Air.technicolor.net,127.0.0.1,1535.2102901935577,45,"45_trial_index=0,actor_optimizer=SGD,alpha=4,anneal_lr=False,batch_size=0,capture_video=False,cuda=True,env_id=LunarLander-v2,eps=0.0001,eta=None,exp_name=QREPS,gamma=0.9900,hidden_size=256,minibatch_size=0,num_envs=4,num_hidden_layers=4,num_iterations=0,num_minibatches=4,num_steps=256,policy_activation=Tanh,policy_lr_start=0.0025,q_activation=ReLU,q_hidden_size=128,q_histogram=False,q_lr_start=0.0003,q_num_hidden_layers=4,q_optimizer=RMSprop,saddle_point_optimization=False,seed=0,torch_deterministic=True,total_timesteps=100000,track=False,update_epochs=300,use_kl_loss=False,wandb_entity=None,wandb_project_name=CC",QREPS,0,True,True,False,CC,,False,LunarLander-v2,100000,4,256,False,0.99,4,0.0025,0.00025,4,,300,False,False,False,Tanh,4,256,ReLU,128,4,RMSprop,SGD,0.0001,0,0,0,0
